[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=576 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=2,3,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=1,0,0,0,0 dirCounts(0..8)=0,0,0,1,1,0,1,1,1 escapeCauses(close,flame,rail,damage)=0,0,0,3 knownBuckets(low,mid,high)=6,0,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4860,35232,7310,116573,616 GLOBAL_knownBuckets(low,mid,high)=42685,76235,96922
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=577 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=12,73,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=10,14,0,0,0 dirCounts(0..8)=0,20,7,10,13,8,14,8,5 escapeCauses(close,flame,rail,damage)=0,0,0,22 knownBuckets(low,mid,high)=37,47,25 timesStuck=2 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4872,35305,7310,116573,616 GLOBAL_knownBuckets(low,mid,high)=42722,76282,96947
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=578 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,75,0,428,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,116,0,3,0 dirCounts(0..8)=0,147,12,52,46,144,47,43,17 escapeCauses(close,flame,rail,damage)=0,0,0,10 knownBuckets(low,mid,high)=34,198,400 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4877,35380,7310,117001,616 GLOBAL_knownBuckets(low,mid,high)=42756,76480,97347
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=579 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=11,18,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=10,0,0,0,0 dirCounts(0..8)=0,7,1,3,3,6,3,1,5 escapeCauses(close,flame,rail,damage)=0,0,0,21 knownBuckets(low,mid,high)=36,3,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4888,35398,7310,117001,616 GLOBAL_knownBuckets(low,mid,high)=42792,76483,97347
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=580 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,51,0,426,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,107,0,5,0 dirCounts(0..8)=0,20,78,111,14,85,76,17,81 escapeCauses(close,flame,rail,damage)=0,0,0,10 knownBuckets(low,mid,high)=35,219,345 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4893,35449,7310,117427,616 GLOBAL_knownBuckets(low,mid,high)=42827,76702,97692
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=581 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,14,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4,32,0,0,0 dirCounts(0..8)=0,5,0,4,0,2,1,7,0 escapeCauses(close,flame,rail,damage)=0,0,0,9 knownBuckets(low,mid,high)=55,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4898,35463,7310,117427,616 GLOBAL_knownBuckets(low,mid,high)=42882,76702,97692
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=582 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=11,76,63,623,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=11,0,0,0,0 dirCounts(0..8)=0,243,93,66,53,157,81,72,8 escapeCauses(close,flame,rail,damage)=0,0,0,22 knownBuckets(low,mid,high)=30,53,701 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4909,35539,7373,118050,616 GLOBAL_knownBuckets(low,mid,high)=42912,76755,98393
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=583 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,143,0,485,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,0,0,0,0 dirCounts(0..8)=0,125,6,1,1,5,6,487,2 escapeCauses(close,flame,rail,damage)=0,0,0,11 knownBuckets(low,mid,high)=639,0,0 timesStuck=604 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4914,35682,7373,118535,616 GLOBAL_knownBuckets(low,mid,high)=43551,76755,98393
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=584 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,66,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,0,0,0,0 dirCounts(0..8)=0,11,6,8,10,7,5,9,10 escapeCauses(close,flame,rail,damage)=0,0,0,0 knownBuckets(low,mid,high)=23,43,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4914,35748,7373,118535,616 GLOBAL_knownBuckets(low,mid,high)=43574,76798,98393
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=585 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=15,73,0,540,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=15,0,0,0,0 dirCounts(0..8)=0,4,541,2,3,4,1,71,2 escapeCauses(close,flame,rail,damage)=0,0,0,30 knownBuckets(low,mid,high)=643,0,0 timesStuck=609 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4929,35821,7373,119075,616 GLOBAL_knownBuckets(low,mid,high)=44217,76798,98393
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=586 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=2,1,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=2,0,0,0,0 dirCounts(0..8)=0,0,0,2,0,0,0,1,0 escapeCauses(close,flame,rail,damage)=0,0,0,4 knownBuckets(low,mid,high)=5,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4931,35822,7373,119075,616 GLOBAL_knownBuckets(low,mid,high)=44222,76798,98393
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=587 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,102,0,496,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=7,0,0,0,0 dirCounts(0..8)=0,7,499,7,3,6,3,3,76 escapeCauses(close,flame,rail,damage)=0,0,0,13 knownBuckets(low,mid,high)=38,573,0 timesStuck=571 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4937,35924,7373,119571,616 GLOBAL_knownBuckets(low,mid,high)=44260,77371,98393
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=588 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,2,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,0,0,0,0 dirCounts(0..8)=0,1,3,0,1,0,3,0,0 escapeCauses(close,flame,rail,damage)=0,0,0,12 knownBuckets(low,mid,high)=14,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4943,35926,7373,119571,616 GLOBAL_knownBuckets(low,mid,high)=44274,77371,98393
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=589 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,34,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,0,0,0,0 dirCounts(0..8)=0,5,5,5,7,11,5,1,4 escapeCauses(close,flame,rail,damage)=0,0,0,18 knownBuckets(low,mid,high)=40,12,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4952,35960,7373,119571,616 GLOBAL_knownBuckets(low,mid,high)=44314,77383,98393
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=590 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=14,61,0,444,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=14,43,0,0,0 dirCounts(0..8)=0,51,46,170,10,53,44,130,15 escapeCauses(close,flame,rail,damage)=0,0,0,28 knownBuckets(low,mid,high)=49,88,439 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4966,36021,7373,120015,616 GLOBAL_knownBuckets(low,mid,high)=44363,77471,98832
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=591 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,94,15,32,1 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=7,115,0,436,53 dirCounts(0..8)=0,23,16,21,17,21,22,19,9 escapeCauses(close,flame,rail,damage)=0,0,0,13 knownBuckets(low,mid,high)=41,112,606 timesStuck=2 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4972,36115,7388,120047,617 GLOBAL_knownBuckets(low,mid,high)=44404,77583,99438
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=592 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=20,36,0,431,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=20,78,0,0,0 dirCounts(0..8)=0,73,40,117,44,44,40,115,14 escapeCauses(close,flame,rail,damage)=0,0,0,40 knownBuckets(low,mid,high)=59,526,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4992,36151,7388,120478,617 GLOBAL_knownBuckets(low,mid,high)=44463,78109,99438
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=593 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=14,65,0,431,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=13,42,0,0,0 dirCounts(0..8)=0,48,44,84,51,39,50,149,45 escapeCauses(close,flame,rail,damage)=0,0,0,27 knownBuckets(low,mid,high)=45,45,475 timesStuck=3 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5006,36216,7388,120909,617 GLOBAL_knownBuckets(low,mid,high)=44508,78154,99913
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=594 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=11,22,0,431,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,143,0,0,0 dirCounts(0..8)=0,46,43,80,68,37,48,72,70 escapeCauses(close,flame,rail,damage)=0,0,0,20 knownBuckets(low,mid,high)=41,575,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5017,36238,7388,121340,617 GLOBAL_knownBuckets(low,mid,high)=44549,78729,99913
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=595 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,79,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,26,0,0,0 dirCounts(0..8)=0,12,7,14,12,13,8,10,9 escapeCauses(close,flame,rail,damage)=0,0,0,12 knownBuckets(low,mid,high)=39,46,32 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5023,36317,7388,121340,617 GLOBAL_knownBuckets(low,mid,high)=44588,78775,99945
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=596 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=15,76,0,444,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=18,6,0,0,0 dirCounts(0..8)=0,176,11,11,94,131,9,12,91 escapeCauses(close,flame,rail,damage)=0,0,0,33 knownBuckets(low,mid,high)=52,45,462 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5038,36393,7388,121784,617 GLOBAL_knownBuckets(low,mid,high)=44640,78820,100407
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=597 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=10,81,0,491,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=10,0,0,17,0 dirCounts(0..8)=0,140,21,156,12,94,135,21,3 escapeCauses(close,flame,rail,damage)=0,0,0,20 knownBuckets(low,mid,high)=41,51,517 timesStuck=2 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5048,36474,7388,122275,617 GLOBAL_knownBuckets(low,mid,high)=44681,78871,100924
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=598 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4,48,0,429,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4,254,0,2,0 dirCounts(0..8)=0,113,30,58,19,159,7,37,58 escapeCauses(close,flame,rail,damage)=0,0,0,8 knownBuckets(low,mid,high)=29,353,359 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5052,36522,7388,122704,617 GLOBAL_knownBuckets(low,mid,high)=44710,79224,101283
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=599 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,66,0,456,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=10,0,0,0,0 dirCounts(0..8)=0,5,457,0,2,5,0,61,1 escapeCauses(close,flame,rail,damage)=0,0,0,19 knownBuckets(low,mid,high)=541,0,0 timesStuck=514 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5061,36588,7388,123160,617 GLOBAL_knownBuckets(low,mid,high)=45251,79224,101283
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=600 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=13,48,0,453,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,39,0,0,0 dirCounts(0..8)=0,139,4,90,47,94,89,48,3 escapeCauses(close,flame,rail,damage)=0,0,0,22 knownBuckets(low,mid,high)=41,521,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5074,36636,7388,123613,617 GLOBAL_knownBuckets(low,mid,high)=45292,79745,101283
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=601 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=3,1,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=3,0,0,0,0 dirCounts(0..8)=0,0,1,0,0,0,3,0,0 escapeCauses(close,flame,rail,damage)=0,0,0,6 knownBuckets(low,mid,high)=7,0,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5077,36637,7388,123613,617 GLOBAL_knownBuckets(low,mid,high)=45299,79745,101283
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=602 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,93,8,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,0,4,0,0 dirCounts(0..8)=0,18,10,8,17,13,15,10,16 escapeCauses(close,flame,rail,damage)=0,0,0,12 knownBuckets(low,mid,high)=39,47,31 timesStuck=2 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5083,36730,7396,123613,617 GLOBAL_knownBuckets(low,mid,high)=45338,79792,101314
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=603 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=1,1,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=1,0,0,0,0 dirCounts(0..8)=0,0,0,0,1,0,1,0,0 escapeCauses(close,flame,rail,damage)=0,0,0,2 knownBuckets(low,mid,high)=3,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5084,36731,7396,123613,617 GLOBAL_knownBuckets(low,mid,high)=45341,79792,101314
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=604 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,31,0,470,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=7,199,0,4,0 dirCounts(0..8)=0,43,50,140,43,42,50,98,44 escapeCauses(close,flame,rail,damage)=0,0,0,16 knownBuckets(low,mid,high)=108,612,0 timesStuck=2 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5093,36762,7396,124083,617 GLOBAL_knownBuckets(low,mid,high)=45449,80404,101314
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=605 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=9,73,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=7,17,0,483,0 dirCounts(0..8)=0,24,5,13,9,9,7,5,10 escapeCauses(close,flame,rail,damage)=0,0,0,16 knownBuckets(low,mid,high)=38,551,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5102,36835,7396,124083,617 GLOBAL_knownBuckets(low,mid,high)=45487,80955,101314
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=606 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,86,86,491,11 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,87,1,17,2 dirCounts(0..8)=0,33,8,258,11,89,57,120,103 escapeCauses(close,flame,rail,damage)=0,0,0,10 knownBuckets(low,mid,high)=38,136,617 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5107,36921,7482,124574,628 GLOBAL_knownBuckets(low,mid,high)=45525,81091,101931
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=607 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,79,39,75,23 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,47,0,0,0 dirCounts(0..8)=0,54,16,28,10,61,19,17,16 escapeCauses(close,flame,rail,damage)=0,0,0,10 knownBuckets(low,mid,high)=33,107,133 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5112,37000,7521,124649,651 GLOBAL_knownBuckets(low,mid,high)=45558,81198,102064
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=608 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=4,85,43,466,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,0,4,72,0 dirCounts(0..8)=0,150,10,119,40,123,60,60,36 escapeCauses(close,flame,rail,damage)=0,0,0,9 knownBuckets(low,mid,high)=25,53,601 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5116,37085,7564,125115,651 GLOBAL_knownBuckets(low,mid,high)=45583,81251,102665
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=609 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,87,26,431,2 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,0,1,0,26 dirCounts(0..8)=0,12,54,106,87,16,18,215,44 escapeCauses(close,flame,rail,damage)=0,0,0,12 knownBuckets(low,mid,high)=30,52,503 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5122,37172,7590,125546,653 GLOBAL_knownBuckets(low,mid,high)=45613,81303,103168
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=610 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=11,53,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=10,0,0,0,0 dirCounts(0..8)=0,10,7,2,14,9,2,9,11 escapeCauses(close,flame,rail,damage)=0,0,0,21 knownBuckets(low,mid,high)=39,35,0 timesStuck=4 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5133,37225,7590,125546,653 GLOBAL_knownBuckets(low,mid,high)=45652,81338,103168
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=611 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=10,87,0,603,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=12,0,0,0,0 dirCounts(0..8)=0,38,609,14,8,6,6,12,7 escapeCauses(close,flame,rail,damage)=0,0,0,22 knownBuckets(low,mid,high)=45,667,0 timesStuck=631 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5143,37312,7590,126149,653 GLOBAL_knownBuckets(low,mid,high)=45697,82005,103168
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=612 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=1,2,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=2,0,0,0,0 dirCounts(0..8)=0,1,0,0,1,0,1,0,0 escapeCauses(close,flame,rail,damage)=0,0,0,3 knownBuckets(low,mid,high)=5,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5144,37314,7590,126149,653 GLOBAL_knownBuckets(low,mid,high)=45702,82005,103168
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=613 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,1,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,0,0,0,0 dirCounts(0..8)=0,0,0,1,0,0,0,0,0 escapeCauses(close,flame,rail,damage)=0,0,0,0 knownBuckets(low,mid,high)=1,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5144,37315,7590,126149,653 GLOBAL_knownBuckets(low,mid,high)=45703,82005,103168
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=614 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,9,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=1,0,0,0,0 dirCounts(0..8)=0,2,0,3,0,0,4,0,0 escapeCauses(close,flame,rail,damage)=0,0,0,1 knownBuckets(low,mid,high)=10,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5144,37324,7590,126149,653 GLOBAL_knownBuckets(low,mid,high)=45713,82005,103168
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=615 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=15,77,43,441,10 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=13,14,0,0,51 dirCounts(0..8)=0,168,53,45,49,134,49,70,18 escapeCauses(close,flame,rail,damage)=0,0,0,28 knownBuckets(low,mid,high)=53,46,565 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5159,37401,7633,126590,663 GLOBAL_knownBuckets(low,mid,high)=45766,82051,103733
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=616 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,1,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=0,0,0,0,0 dirCounts(0..8)=0,1,0,0,0,0,0,0,0 escapeCauses(close,flame,rail,damage)=0,0,0,0 knownBuckets(low,mid,high)=1,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5159,37402,7633,126590,663 GLOBAL_knownBuckets(low,mid,high)=45767,82051,103733
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=617 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=26,50,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=24,0,0,500,0 dirCounts(0..8)=0,13,13,5,8,10,15,6,6 escapeCauses(close,flame,rail,damage)=0,0,0,50 knownBuckets(low,mid,high)=77,523,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5185,37452,7633,126590,663 GLOBAL_knownBuckets(low,mid,high)=45844,82574,103733
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=618 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=11,48,0,431,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,50,0,0,0 dirCounts(0..8)=0,112,12,64,129,35,13,39,86 escapeCauses(close,flame,rail,damage)=0,0,0,17 knownBuckets(low,mid,high)=46,90,410 timesStuck=4 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5196,37500,7633,127021,663 GLOBAL_knownBuckets(low,mid,high)=45890,82664,104143
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=619 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=7,2,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=7,0,0,0,0 dirCounts(0..8)=0,1,1,0,2,3,1,0,1 escapeCauses(close,flame,rail,damage)=0,0,0,14 knownBuckets(low,mid,high)=16,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5203,37502,7633,127021,663 GLOBAL_knownBuckets(low,mid,high)=45906,82664,104143
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=620 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,96,0,36,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=7,13,0,4,0 dirCounts(0..8)=0,32,10,13,6,33,20,17,7 escapeCauses(close,flame,rail,damage)=0,0,0,13 knownBuckets(low,mid,high)=41,51,70 timesStuck=3 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5209,37598,7633,127057,663 GLOBAL_knownBuckets(low,mid,high)=45947,82715,104213
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=621 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=6,92,0,4,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5,45,0,0,0 dirCounts(0..8)=0,21,9,17,10,7,20,11,7 escapeCauses(close,flame,rail,damage)=0,0,0,11 knownBuckets(low,mid,high)=37,65,50 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5215,37690,7633,127061,663 GLOBAL_knownBuckets(low,mid,high)=45984,82780,104263
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=622 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=15,59,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=16,0,0,0,0 dirCounts(0..8)=0,16,10,2,13,7,9,6,11 escapeCauses(close,flame,rail,damage)=0,0,0,31 knownBuckets(low,mid,high)=48,42,0 timesStuck=1 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5230,37749,7633,127061,663 GLOBAL_knownBuckets(low,mid,high)=46032,82822,104263
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=623 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=2,1,0,0,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=2,0,0,0,0 dirCounts(0..8)=0,0,1,0,1,0,1,0,0 escapeCauses(close,flame,rail,damage)=0,0,0,4 knownBuckets(low,mid,high)=5,0,0 timesStuck=0 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5232,37750,7633,127061,663 GLOBAL_knownBuckets(low,mid,high)=46037,82822,104263
[SWEEPER-BRAIN-SUMMARY] Reaper_1 game=624 movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=17,85,0,14,0 staysByMode(ESC,EXP,HUNT,REPOS,DRIFT)=13,112,0,9,0 dirCounts(0..8)=0,9,16,23,8,16,17,19,8 escapeCauses(close,flame,rail,damage)=0,0,0,30 knownBuckets(low,mid,high)=52,57,141 timesStuck=4 | GLOBAL_movesByMode(ESC,EXP,HUNT,REPOS,DRIFT)=5249,37835,7633,127075,663 GLOBAL_knownBuckets(low,mid,high)=46089,82879,104404
